eventID,institutionCode,ownerInstitutionCode,datasetName,rightsHolder,language,license,datasetID,eventDate,year,eventDate 2,month,day,eventRemarks,samplingProtocol,habitat,dynamicProperties,recordedBy,locationID,continent,verbatimLongitude,verbatimLatitude,verbatimCoordinateSystem,waterBody,municipality,countryCode,decimalLongitude,decimalLatitude,geodeticDatum,coordinateUncertaintyInMeters
BEVL_VMM_613000:21464951,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-03-19,2010,03_19,3,19,,Grab or Core sampler,Bg:Large stream;Sediment,"{""current"":""running""}",,BEVL_VMM_613000,Europe,74350,179510,Belgian Lambert 72,Scheldt river basin;DEVEBEEK;BEVL05_44,Ingelmunster,BE,3.29284,50.92098,WGS84,30
BEVL_VMM_619000:21464954,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-03-19,2010,03_19,3,19,,Grab or Core sampler,Bk:Small stream;Sediment,"{""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_619000,Europe,66480,181830,Belgian Lambert 72,Scheldt river basin;ROOBEEK;BEVL_WLC_L107_83,Izegem,BE,3.1804,50.94075,WGS84,30
BEVL_VMM_770005:21465056,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-03-22,2010,03_22,3,22,,Grab or Core sampler,Bs:Strongly brackish lake;Sediment,"{""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_770005,Europe,50519,213721,Belgian Lambert 72,Scheldt river basin;SPUIKOM OOSTENDE;BEVL05_202,Oostende,BE,2.94465,51.22485,WGS84,30
BEVL_VMM_770000:21465059,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-03-22,2010,03_22,3,22,,Grab or Core sampler,Rg:Large river;Sediment,"{""current"":""running"",""structureRight"":""strengthened"",""structureLeft"":""strengthened"",""Pool-riffle"":""absent"",""Sinuosity"":""absent""}",,BEVL_VMM_770000,Europe,50845,213408,Belgian Lambert 72,Scheldt river basin;KANAAL GENT-OOSTENDE III;BEVL08_164,Oostende,BE,2.9494,51.22209,WGS84,30
BEVL_VMM_695000:21465062,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-03-22,2010,03_22,3,22,,Grab or Core sampler,Pb:Brackish polder watercourse;Sediment,"{""current"":""running""}",,BEVL_VMM_695000,Europe,50650,212429,Belgian Lambert 72,Scheldt river basin;OOSTENDS KREKENGEBIED;BEVL11_19,Oostende,BE,2.94688,51.21326,WGS84,30
BEVL_VMM_695100:21465065,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-03-22,2010,03_22,3,22,,Grab or Core sampler,Pb:Brackish polder watercourse;Sediment,"{""current"":""running""}",,BEVL_VMM_695100,Europe,49979,211121,Belgian Lambert 72,Scheldt river basin;OOSTENDS KREKENGEBIED;BEVL11_19,Oostende,BE,2.93764,51.20139,WGS84,30
BEVL_VMM_917800:21465099,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-03-23,2010,03_23,3,23,,Grab or Core sampler,Bg:Large stream;Sediment,"{""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_917800,Europe,44150,192580,Belgian Lambert 72,Scheldt river basin;HANDZAMEVAART;BEVL05_3,Diksmuide,BE,2.85965,51.03373,WGS84,30
BEVL_VMM_917850:21465102,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-03-23,2010,03_23,3,23,,Grab or Core sampler,Bg:Large stream;Sediment,"{""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_917850,Europe,47528,192822,Belgian Lambert 72,Scheldt river basin;HANDZAMEVAART;BEVL05_3,Diksmuide,BE,2.90773,51.03651,WGS84,30
BEVL_VMM_923000:21465105,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-03-23,2010,03_23,3,23,,Grab or Core sampler,Bg:Large stream;Sediment,"{""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural"",""Pool-riffle"":""absent"",""Sinuosity"":""absent""}",,BEVL_VMM_923000,Europe,50225,191349,Belgian Lambert 72,Scheldt river basin;ZARRENBEEK;BEVL05_180,Kortemark,BE,2.94657,51.02374,WGS84,30
BEVL_VMM_934000:21465108,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-03-23,2010,03_23,3,23,,Grab or Core sampler,Pz:Freshwater polder watercourse;Sediment,"{""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_934000,Europe,42450,188270,Belgian Lambert 72,Scheldt river basin;BLANKAART WATERLOPEN;BEVL11_1,Diksmuide,BE,2.83668,50.99468,WGS84,30
BEVL_VMM_960510:21465462,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-03-25,2010,03_25,3,25,,Grab or Core sampler,RtNt:River;Sediment,"{""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_960510,Europe,51201,174309,Belgian Lambert 72,Scheldt river basin;BEVL_WLC_L213_10,Zonnebeke,BE,2.96507,50.87076,WGS84,30
BEVL_VMM_946000:21465465,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-03-25,2010,03_25,3,25,,Grab or Core sampler,Rg:Large river;Sediment,"{""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_946000,Europe,44800,174550,Belgian Lambert 72,Scheldt river basin;KANAAL IEPER-IJZER;BEVL05_166,Ieper,BE,2.87408,50.8718,WGS84,30
BEVL_VMM_942000:21465468,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-03-25,2010,03_25,3,25,,Grab or Core sampler,Rg:Large river;Sediment,"{""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_942000,Europe,40400,186370,Belgian Lambert 72,Scheldt river basin;KANAAL IEPER-IJZER;BEVL05_166,Houthulst,BE,2.80806,50.97722,WGS84,30
BEVL_VMM_948000:21465471,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-03-25,2010,03_25,3,25,,Grab or Core sampler,Bg:Large stream;Sediment,"{""current"":""running""}",,BEVL_VMM_948000,Europe,45920,170620,Belgian Lambert 72,Scheldt river basin;IEPERLEE + VERWEZEN KANAAL IEPER-KOMEN;BEVL05_5,Ieper,BE,2.8911,50.83668,WGS84,30
BEVL_VMM_774050:21465715,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-03-26,2010,03_26,3,26,Previous weather:No remarks;Current weather:No remarks,Grab sampler,"Ai:Ion-rich, alkalic lake;Sediment","{""Substrate condition"":""Leaves & branches,Biological life"",""Water surface"":""Oil"",""Water column"":""No visual pollution"",""Pollution"":""No visual pollution""}",Kris De Wit,BEVL_VMM_774050,Europe,70388,212612,Belgian Lambert 72,Scheldt river basin;BRUGSE REIEN;BEVL11_155,Brugge,BE,3.22928,51.21797,WGS84,30
BEVL_VMM_979400:21465718,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-03-26,2010,03_26,3,26,,Grab or Core sampler,Bg:Large stream;Sediment,"{""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_979400,Europe,35680,174120,Belgian Lambert 72,Scheldt river basin;POPERINGEVAART;BEVL05_12,Poperinge,BE,2.74468,50.86622,WGS84,30
BEVL_VMM_979700:21465720,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-03-26,2010,03_26,3,26,,Grab or Core sampler,Bg:Large stream;Sediment,"{""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_979700,Europe,34900,173480,Belgian Lambert 72,Scheldt river basin;POPERINGEVAART;BEVL05_12,Poperinge,BE,2.7338,50.86031,WGS84,30
BEVL_VMM_12000:21468211,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-04-14,2010,04_14,4,14,,Grab or Core sampler,Rk:Small river;Sediment,"{""Substrate composition"":""Clay-loam"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural"",""Pool-riffle"":""absent"",""Sinuosity"":""absent""}",,BEVL_VMM_12000,Europe,104330,218850,Belgian Lambert 72,Scheldt river basin;LEOPOLDKANAAL I;BEVL08_172,Oostburg,NL,3.71427,51.27771,WGS84,30
BEVL_VMM_13000:21468214,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-04-14,2010,04_14,4,14,,Grab or Core sampler,Pb:Brackish polder watercourse;Sediment,"{""Substrate composition"":""Clay-loam"",""current"":""running"",""structureRight"":""strengthened"",""structureLeft"":""strengthened""}",,BEVL_VMM_13000,Europe,107095,217906,Belgian Lambert 72,Scheldt river basin;ZWARTESLUISBEEK;BEVL08_27,Assenede,BE,3.754,51.26944,WGS84,30
BEVL_VMM_15000:21468217,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-04-14,2010,04_14,4,14,,Grab or Core sampler,Rk:Small river;Sediment,"{""Substrate composition"":""Clay-loam"",""current"":""running"",""structureRight"":""dug"",""structureLeft"":""dug""}",,BEVL_VMM_15000,Europe,102400,217580,Belgian Lambert 72,Scheldt river basin;ISABELLAWATERING;BEVL08_157,Assenede,BE,3.68678,51.26614,WGS84,30
BEVL_VMM_35300:21468220,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-04-14,2010,04_14,4,14,,Grab or Core sampler,Rk:Small river;Sediment,"{""Substrate composition"":""Silt"",""current"":""running"",""structureRight"":""strengthened"",""structureLeft"":""strengthened""}",,BEVL_VMM_35300,Europe,106052,205452,Belgian Lambert 72,Scheldt river basin;AVRIJEVAART + SLEIDINGSVAARDEKE;BEVL05_152,Evergem,BE,3.74056,51.15743,WGS84,30
BEVL_VMM_167000:21468223,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-04-15,2010,04_15,4,15,,Grab or Core sampler,Mlz:Freshwater mesotidal lowland estuary;Sediment,"{""Substrate composition"":""Gravel-boulders"",""current"":""running"",""structureRight"":""strengthened"",""structureLeft"":""strengthened""}",,BEVL_VMM_167000,Europe,121828,190151,Belgian Lambert 72,Scheldt river basin;ZEESCHELDE I;BEVL11_40,Berlare,BE,3.96724,51.02087,WGS84,30
BEVL_VMM_168900:21468226,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-04-15,2010,04_15,4,15,,Grab or Core sampler,Mlz:Freshwater mesotidal lowland estuary;Sediment,"{""Substrate composition"":""Gravel-boulders"",""current"":""running"",""structureRight"":""strengthened"",""structureLeft"":""strengthened""}",,BEVL_VMM_168900,Europe,110332,188547,Belgian Lambert 72,Scheldt river basin;ZEESCHELDE I;BEVL11_40,Melle,BE,3.80358,51.00578,WGS84,30
BEVL_VMM_171000:21468229,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-04-15,2010,04_15,4,15,,Grab or Core sampler,Rg:Large river;Sediment,"{""Substrate composition"":""Silt"",""current"":""running"",""structureRight"":""strengthened"",""structureLeft"":""strengthened""}",,BEVL_VMM_171000,Europe,106183,191096,Belgian Lambert 72,Scheldt river basin;GENTSE BINNENWATEREN;BEVL08_156,Gent,BE,3.74416,51.0284,WGS84,30
BEVL_VMM_780000:21468798,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-04-16,2010,04_16,4,16,,Grab or Core sampler,Rg:Large river;Sediment,"{""Substrate composition"":""Clay-loam"",""current"":""running"",""structureRight"":""strengthened"",""structureLeft"":""strengthened""}",,BEVL_VMM_780000,Europe,100162,195926,Belgian Lambert 72,Scheldt river basin;WESTELIJKE RINGVAART;BEVL08_179,Gent,BE,3.65768,51.07132,WGS84,30
BEVL_VMM_784300:21468801,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-04-16,2010,04_16,4,16,,Grab or Core sampler,Bk:Small stream;Sediment,"{""current"":""running""}",,BEVL_VMM_784300,Europe,97106,195512,Belgian Lambert 72,Scheldt river basin;MEREBEEK;BEVL_WLC_L111_1014,Gent,BE,3.61414,51.06733,WGS84,30
BEVL_VMM_787000:21468804,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-04-16,2010,04_16,4,16,,Grab or Core sampler,Rg:Large river;Sediment,"{""Substrate composition"":""Clay-loam"",""current"":""running"",""structureRight"":""strengthened"",""structureLeft"":""strengthened""}",,BEVL_VMM_787000,Europe,104367,195397,Belgian Lambert 72,Scheldt river basin;KANAAL GENT-OOSTENDE I + COUPURE + VERBINDINGSKANAAL;BEVL08_162,Gent,BE,3.71774,51.06692,WGS84,30
BEVL_VMM_499500:21468807,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-04-19,2010,04_19,4,19,,Grab or Core sampler,Rg:Large river;Sediment,"{""Substrate composition"":""Silt"",""current"":""running"",""structureRight"":""strengthened"",""structureLeft"":""strengthened""}",,BEVL_VMM_499500,Europe,129551,191944,Belgian Lambert 72,Scheldt river basin;DENDER V;BEVL08_71,Dendermonde,BE,4.07721,51.03731,WGS84,30
BEVL_VMM_503500:21468810,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-04-19,2010,04_19,4,19,,Grab or Core sampler,Rg:Large river;Sediment,"{""Substrate composition"":""Silt"",""current"":""running"",""structureRight"":""strengthened"",""structureLeft"":""strengthened""}",,BEVL_VMM_503500,Europe,128300,178917,Belgian Lambert 72,Scheldt river basin;DENDER IV;BEVL05_70,Aalst,BE,4.06014,50.92017,WGS84,30
BEVL_VMM_505200:21468813,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-04-19,2010,04_19,4,19,,Grab or Core sampler,Rg:Large river;Sediment,"{""current"":""running""}",,BEVL_VMM_505200,Europe,130163,175149,Belgian Lambert 72,Scheldt river basin;DENDER IV;BEVL05_70,Liedekerke,BE,4.08684,50.88636,WGS84,30
BEVL_VMM_533000:21468939,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-04-20,2010,04_20,4,20,,Grab or Core sampler,Bg:Large stream;Sediment,"{""Substrate composition"":""Clay-loam"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_533000,Europe,114780,158840,Belgian Lambert 72,Scheldt river basin;MARK (Denderbekken);BEVL08_72,Lessen,BE,3.86979,50.73903,WGS84,30
BEVL_VMM_533800:21468942,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-04-20,2010,04_20,4,20,,Grab or Core sampler,Bg:Large stream;Sediment,"{""Substrate composition"":""Sand"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_533800,Europe,116346,159078,Belgian Lambert 72,Scheldt river basin;MARK (Denderbekken);BEVL08_72,Lessen,BE,3.89195,50.74126,WGS84,30
BEVL_VMM_535500:21468945,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-04-20,2010,04_20,4,20,,Grab or Core sampler,Bg:Large stream;Sediment,"{""Substrate composition"":""Clay-loam"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_535500,Europe,125769,157347,Belgian Lambert 72,Scheldt river basin;MARK (Denderbekken);BEVL08_72,Herne,BE,4.02557,50.72616,WGS84,30
BEVL_VMM_536000:21468948,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-04-20,2010,04_20,4,20,,Grab or Core sampler,Bg:Large stream;Sediment,"{""Substrate composition"":""Gravel-boulders"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_536000,Europe,124877,154326,Belgian Lambert 72,Scheldt river basin;MARK (Denderbekken);BEVL08_72,Herne,BE,4.01314,50.69897,WGS84,30
BEVL_VMM_511000:21468951,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-04-20,2010,04_20,4,20,,Grab or Core sampler,Rg:Large river;Sediment,"{""Substrate composition"":""Clay-loam"",""current"":""running"",""structureRight"":""strengthened"",""structureLeft"":""strengthened""}",,BEVL_VMM_511000,Europe,114593,161378,Belgian Lambert 72,Scheldt river basin;DENDER I;BEVL05_67,Geraardsbergen,BE,3.8669,50.76183,WGS84,30
BEVL_VMM_803700:21469210,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-04-21,2010,04_21,4,21,,Grab or Core sampler,Bzl:Very slightly brackish lake;Sediment,"{""current"":""stagnant""}",,BEVL_VMM_803700,Europe,142950,229474,Belgian Lambert 72,Scheldt river basin;ANTWERPSE HAVENDOKKEN + SCHELDE-RIJNVERBINDING;BEVL17_187,Antwerpen,BE,4.26752,51.37496,WGS84,30
BEVL_VMM_154100:21470573,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-04-28,2010,04_28,4,28,,Grab or Core sampler,O1brak:Brackish macrotidal lowland estuary;Sediment,"{""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural"",""Sinuosity"":""weak""}",,BEVL_VMM_154100,Europe,141077,227033,Belgian Lambert 72,Scheldt river basin;ZEESCHELDE IV;BEVL17_43,Antwerpen,BE,4.24068,51.353,WGS84,30
BEVL_VMM_162000:21470577,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-04-28,2010,04_28,4,28,,Grab or Core sampler,"O1o:Weakly brackish (oligohaline), macrotidal lowland estuary;Sediment","{""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_162000,Europe,147328,203675,Belgian Lambert 72,Scheldt river basin;ZEESCHELDE III + RUPEL;BEVL17_42,Hemiksem,BE,4.33058,51.14311,WGS84,30
BEVL_VMM_210000:21470580,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-04-28,2010,04_28,4,28,,Grab or Core sampler,"O1o:Weakly brackish (oligohaline), macrotidal lowland estuary;Sediment","{""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_210000,Europe,146778,199443,Belgian Lambert 72,Scheldt river basin;ZEESCHELDE III + RUPEL;BEVL17_42,Niel,BE,4.32275,51.10507,WGS84,30
BEVL_VMM_276700:21471131,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-05-03,2010,05_03,5,3,,Grab or Core sampler,BgK:Large stream Kempen;Sediment,"{""current"":""running""}",,BEVL_VMM_276700,Europe,197762,215119,Belgian Lambert 72,Scheldt river basin;KLEINE NETE I;BEVL11_126,Retie,BE,5.05274,51.244,WGS84,30
BEVL_VMM_303600:21471134,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-05-03,2010,05_03,5,3,,Grab or Core sampler,RtNt:River;Sediment,"{""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural"",""Pool-riffle"":""absent"",""Sinuosity"":""weak""}",,BEVL_VMM_303600,Europe,185388,208885,Belgian Lambert 72,Scheldt river basin;BEVL_WLC_L213_127,Olen,BE,4.87493,51.18886,WGS84,30
BEVL_VMM_303800:21471137,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-05-03,2010,05_03,5,3,,Grab or Core sampler,RtNt:River;Sediment,"{""current"":""running"",""structureRight"":""strengthened"",""structureLeft"":""strengthened"",""Pool-riffle"":""absent"",""Sinuosity"":""absent""}",,BEVL_VMM_303800,Europe,187070,209109,Belgian Lambert 72,Scheldt river basin;BEVL_WLC_L213_127,Olen,BE,4.89901,51.19077,WGS84,30
BEVL_VMM_182200:21471142,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-05-04,2010,05_04,5,4,,Grab or Core sampler,BkK:Small stream Kempen;Sediment,"{""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_182200,Europe,163557,212400,Belgian Lambert 72,Scheldt river basin;GROOT SCHIJN L1;BEVL_WLC_L111_1060,Ranst,BE,4.56281,51.22138,WGS84,30
BEVL_VMM_190100:21471146,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-05-04,2010,05_04,5,4,,Grab or Core sampler,BkK:Small stream Kempen;Sediment,"{""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural"",""Pool-riffle"":""absent"",""Sinuosity"":""weak""}",,BEVL_VMM_190100,Europe,165019,216899,Belgian Lambert 72,Scheldt river basin;WEZELSE BEEK;BEVL_WLC_L111_676,Schilde,BE,4.58392,51.26179,WGS84,30
BEVL_VMM_279000:21471150,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-05-04,2010,05_04,5,4,,Grab or Core sampler,BgK:Large stream Kempen;Sediment,"{""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_279000,Europe,169568,208108,Belgian Lambert 72,Scheldt river basin;MOLENBEEK - BOLLAAK;BEVL05_129,Zandhoven,BE,4.64861,51.18263,WGS84,30
BEVL_VMM_292800:21471154,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-05-04,2010,05_04,5,4,,Grab or Core sampler,BkK:Small stream Kempen;Sediment,"{""current"":""running""}",,BEVL_VMM_292800,Europe,183472,213552,Belgian Lambert 72,Scheldt river basin;LAAKBEEK;BEVL_WLC_L111_1052,Lille,BE,4.84796,51.23093,WGS84,30
BEVL_VMM_303840:21474700,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-05-26,2010,05_26,5,26,,Grab or Core sampler,BkK:Small stream Kempen;Sediment,"{""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_303840,Europe,188436,209764,Belgian Lambert 72,Scheldt river basin;LARUMSE LOOP;BEVL_WLC_L107_654,Geel,BE,4.91862,51.19657,WGS84,30
BEVL_VMM_305000:21474703,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-05-26,2010,05_26,5,26,,Grab or Core sampler,BgK:Large stream Kempen;Sediment,"{""current"":""running"",""structureRight"":""strengthened"",""structureLeft"":""strengthened"",""Pool-riffle"":""absent"",""Sinuosity"":""absent""}",,BEVL_VMM_305000,Europe,194670,215403,Belgian Lambert 72,Scheldt river basin;WAMP;BEVL05_130,Kasterlee,BE,5.0085,51.2468,WGS84,30
